cell,axis,level,arm,n,n_bootstrap,min_nuisance,max_updates,procedure,type,event,time,group,reps,reps_with_ci,missing_ci,reps_attempted,reps_failed,completion,truth,bias,bias_mc_se,emp_sd,std_bias,mean_se,se_ratio,rmse,coverage,coverage_mc_se,mean_width,median_width,frac_outside_support,excludes_null,miss_left,miss_right,mean_eff_b,min_eff_b
B_OV2_n250_correct,overlap,OV2,correct,250,100,0.01,200,pct_convfilter,rr,2,8.608445,-1,150,150,0,150,0,1.0,1.3425790561214532,0.059644082500070764,0.02776848218408727,0.34009306141289597,0.17537576995038665,0.2948472096043854,0.8669603795486464,0.3441651033961216,0.9,0.02449489742783178,1.1557798235334553,1.124608806218136,,,0.05333333333333334,0.04666666666666667,58.14666666666667,7.0
B_OV2_n250_correct,overlap,OV2,correct,250,100,0.01,200,basic_convfilter,rr,2,8.608445,-1,150,150,0,150,0,1.0,1.3425790561214532,0.059644082500070764,0.02776848218408727,0.34009306141289597,0.17537576995038665,0.2948472096043854,0.8669603795486464,0.3441651033961216,0.8,0.03265986323710904,1.1557798235334553,1.124608806218136,,,0.03333333333333333,0.16666666666666666,58.14666666666667,7.0
B_OV2_n250_correct,overlap,OV2,correct,250,100,0.01,200,bca_convfilter,rr,2,8.608445,-1,150,150,0,150,0,1.0,1.3425790561214532,0.059644082500070764,0.02776848218408727,0.34009306141289597,0.17537576995038665,0.2805729672444827,0.824988801826357,0.3441651033961216,0.8266666666666667,0.030907268712379928,1.0998258216694448,1.0827401832949564,,,0.09333333333333334,0.08,58.14666666666667,7.0
B_OV2_n250_correct,overlap,OV2,correct,250,100,0.01,200,pct_dropmode1,rr,2,8.608445,-1,150,139,11,150,0,1.0,1.3425790561214532,0.059644082500070764,0.02776848218408727,0.34009306141289597,0.17537576995038665,0.2503240406374016,0.7360457152446614,0.3441651033961216,0.7841726618705036,0.034894073855812675,0.9812522082276961,0.9807821581608833,,,0.12949640287769784,0.08633093525179857,25.546666666666667,0.0
B_OV2_n250_correct,overlap,OV2,correct,250,100,0.01,200,basic_dropmode1,rr,2,8.608445,-1,150,139,11,150,0,1.0,1.3425790561214532,0.059644082500070764,0.02776848218408727,0.34009306141289597,0.17537576995038665,0.2503240406374016,0.7360457152446614,0.3441651033961216,0.697841726618705,0.03894828255174326,0.9812522082276961,0.9807821581608833,,,0.10071942446043165,0.2014388489208633,25.546666666666667,0.0
B_OV2_n250_correct,overlap,OV2,correct,250,100,0.01,200,pct_strict,rr,2,8.608445,-1,150,139,11,150,0,1.0,1.3425790561214532,0.059644082500070764,0.02776848218408727,0.34009306141289597,0.17537576995038665,0.2503240406374016,0.7360457152446614,0.3441651033961216,0.7841726618705036,0.034894073855812675,0.9812522082276961,0.9807821581608833,,,0.12949640287769784,0.08633093525179857,25.546666666666667,0.0
B_OV2_n250_correct,overlap,OV2,correct,250,100,0.01,200,basic_strict,rr,2,8.608445,-1,150,139,11,150,0,1.0,1.3425790561214532,0.059644082500070764,0.02776848218408727,0.34009306141289597,0.17537576995038665,0.2503240406374016,0.7360457152446614,0.3441651033961216,0.697841726618705,0.03894828255174326,0.9812522082276961,0.9807821581608833,,,0.10071942446043165,0.2014388489208633,25.546666666666667,0.0
B_OV3_n250_correct,overlap,OV3,correct,250,100,0.01,200,wald,rd,1,0.477676,-1,150,150,0,150,0,1.0,-0.022640969056690715,0.002359633309713287,0.0020098738263784168,0.024615826610011556,0.09585838197095504,0.030933245166660173,1.2566405206185214,0.02464684962124978,0.9533333333333334,0.017221863795553384,0.12125609290320329,0.1001537939502469,0.0,0.03333333333333333,0.04,0.006666666666666667,,
B_OV3_n250_correct,overlap,OV3,correct,250,100,0.01,200,atanhwald,rd,1,0.477676,-1,150,150,0,150,0,1.0,-0.022640969056690715,0.002359633309713287,0.0020098738263784168,0.024615826610011556,0.09585838197095504,0.030933245166660173,1.2566405206185214,0.02464684962124978,0.9533333333333334,0.017221863795553384,0.12086828339779984,0.10007016019891518,0.0,0.03333333333333333,0.04,0.006666666666666667,,
B_OV3_n250_correct,overlap,OV3,correct,250,100,0.01,200,pct_all,rd,1,0.477676,-1,150,150,0,150,0,1.0,-0.022640969056690715,0.002359633309713287,0.0020098738263784168,0.024615826610011556,0.09585838197095504,0.020633036920838267,0.8382020741260243,0.02464684962124978,0.92,0.022150996967781528,0.08088001851305644,0.08034617306054075,0.0,0.18,0.08,0.0,100.0,100.0
B_OV3_n250_correct,overlap,OV3,correct,250,100,0.01,200,basic_all,rd,1,0.477676,-1,150,150,0,150,0,1.0,-0.022640969056690715,0.002359633309713287,0.0020098738263784168,0.024615826610011556,0.09585838197095504,0.020633036920838267,0.8382020741260243,0.02464684962124978,0.7666666666666667,0.03453393392871123,0.08088001851305644,0.08034617306054073,0.0,0.22,0.14666666666666667,0.08666666666666667,100.0,100.0
B_OV3_n250_correct,overlap,OV3,correct,250,100,0.01,200,pct_convfilter,rd,1,0.477676,-1,150,138,12,150,0,1.0,-0.022640969056690715,0.002359633309713287,0.0020098738263784168,0.024615826610011556,0.09585838197095504,0.016012609892602205,0.6505005964776207,0.02464684962124978,0.7318840579710145,0.03770881798797153,0.0627682773759802,0.06263622477448105,0.0,0.2536231884057971,0.2246376811594203,0.043478260869565216,12.493333333333334,0.0
B_OV3_n250_correct,overlap,OV3,correct,250,100,0.01,200,basic_convfilter,rd,1,0.477676,-1,150,138,12,150,0,1.0,-0.022640969056690715,0.002359633309713287,0.0020098738263784168,0.024615826610011556,0.09585838197095504,0.016012609892602205,0.6505005964776207,0.02464684962124978,0.6086956521739131,0.04154491677851779,0.0627682773759802,0.06263622477448105,0.0,0.463768115942029,0.21739130434782608,0.17391304347826086,12.493333333333334,0.0
B_OV3_n250_correct,overlap,OV3,correct,250,100,0.01,200,bca_convfilter,rd,1,0.477676,-1,150,138,12,150,0,1.0,-0.022640969056690715,0.002359633309713287,0.0020098738263784168,0.024615826610011556,0.09585838197095504,0.013838244227553694,0.5621685774275609,0.02464684962124978,0.6884057971014492,0.039425517339989995,0.054244920590549084,0.046400883917880664,0.0,0.39855072463768115,0.2608695652173913,0.050724637681159424,12.493333333333334,0.0
B_OV3_n250_correct,overlap,OV3,correct,250,100,0.01,200,pct_dropmode1,rd,1,0.477676,-1,150,106,44,150,0,1.0,-0.022640969056690715,0.002359633309713287,0.0020098738263784168,0.024615826610011556,0.09585838197095504,0.014551911626055661,0.5911607949065266,0.02464684962124978,0.6792452830188679,0.04533638720567702,0.05704244538655758,0.05351250398875635,0.0,0.330188679245283,0.29245283018867924,0.02830188679245283,8.026666666666667,0.0
B_OV3_n250_correct,overlap,OV3,correct,250,100,0.01,200,basic_dropmode1,rd,1,0.477676,-1,150,106,44,150,0,1.0,-0.022640969056690715,0.002359633309713287,0.0020098738263784168,0.024615826610011556,0.09585838197095504,0.014551911626055665,0.5911607949065267,0.02464684962124978,0.6132075471698113,0.04730312240519736,0.057042445386557596,0.053512503988756344,0.0,0.4811320754716981,0.18867924528301888,0.19811320754716982,8.026666666666667,0.0
B_OV3_n250_correct,overlap,OV3,correct,250,100,0.01,200,pct_strict,rd,1,0.477676,-1,150,106,44,150,0,1.0,-0.022640969056690715,0.002359633309713287,0.0020098738263784168,0.024615826610011556,0.09585838197095504,0.014551911626055661,0.5911607949065266,0.02464684962124978,0.6792452830188679,0.04533638720567702,0.05704244538655758,0.05351250398875635,0.0,0.330188679245283,0.29245283018867924,0.02830188679245283,8.026666666666667,0.0
B_OV3_n250_correct,overlap,OV3,correct,250,100,0.01,200,basic_strict,rd,1,0.477676,-1,150,106,44,150,0,1.0,-0.022640969056690715,0.002359633309713287,0.0020098738263784168,0.024615826610011556,0.09585838197095504,0.014551911626055665,0.5911607949065267,0.02464684962124978,0.6132075471698113,0.04730312240519736,0.057042445386557596,0.053512503988756344,0.0,0.4811320754716981,0.18867924528301888,0.19811320754716982,8.026666666666667,0.0
B_OV3_n250_correct,overlap,OV3,correct,250,100,0.01,200,wald,rd,1,3.11961,-1,150,150,0,150,0,1.0,-0.10970149312307753,0.011731549604074088,0.005977439476349801,0.07320838342713044,0.16024871817790295,0.06882599396528126,0.9401381473446782,0.07390106140938149,0.9,0.02449489742783178,0.26979293874424476,0.25654362896273336,0.0,0.30666666666666664,0.07333333333333333,0.02666666666666667,,
B_OV3_n250_correct,overlap,OV3,correct,250,100,0.01,200,atanhwald,rd,1,3.11961,-1,150,150,0,150,0,1.0,-0.10970149312307753,0.011731549604074088,0.005977439476349801,0.07320838342713044,0.16024871817790295,0.06882599396528126,0.9401381473446782,0.07390106140938149,0.9,0.02449489742783178,0.26785142783390037,0.255151429120155,0.0,0.3,0.07333333333333333,0.02666666666666667,,
B_OV3_n250_correct,overlap,OV3,correct,250,100,0.01,200,pct_all,rd,1,3.11961,-1,150,150,0,150,0,1.0,-0.10970149312307753,0.011731549604074088,0.005977439476349801,0.07320838342713044,0.16024871817790295,0.06369006421432225,0.8699832072882409,0.07390106140938149,0.9466666666666667,0.018346459947155818,0.24966046406622985,0.2482462310002203,0.0,0.36,0.04,0.013333333333333334,100.0,100.0
B_OV3_n250_correct,overlap,OV3,correct,250,100,0.01,200,basic_all,rd,1,3.11961,-1,150,150,0,150,0,1.0,-0.10970149312307753,0.011731549604074088,0.005977439476349801,0.07320838342713044,0.16024871817790295,0.06369006421432225,0.8699832072882409,0.07390106140938149,0.8066666666666666,0.03224443678688936,0.24966046406622985,0.2482462310002203,0.0,0.38666666666666666,0.11333333333333333,0.08,100.0,100.0
B_OV3_n250_correct,overlap,OV3,correct,250,100,0.01,200,pct_convfilter,rd,1,3.11961,-1,150,149,1,150,0,1.0,-0.10970149312307753,0.011731549604074088,0.005977439476349801,0.07320838342713044,0.16024871817790295,0.05576463736903644,0.7617247473377552,0.07390106140938149,0.8456375838926175,0.029598505834870642,0.21859336170849572,0.2204764478988776,0.0,0.37583892617449666,0.1342281879194631,0.020134228187919462,26.393333333333334,0.0
B_OV3_n250_correct,overlap,OV3,correct,250,100,0.01,200,basic_convfilter,rd,1,3.11961,-1,150,149,1,150,0,1.0,-0.10970149312307753,0.011731549604074088,0.005977439476349801,0.07320838342713044,0.16024871817790295,0.05576463736903644,0.7617247473377552,0.07390106140938149,0.7516778523489933,0.03539406717025238,0.21859336170849572,0.2204764478988776,0.0,0.4899328859060403,0.15436241610738255,0.09395973154362416,26.393333333333334,0.0
B_OV3_n250_correct,overlap,OV3,correct,250,100,0.01,200,bca_convfilter,rd,1,3.11961,-1,150,149,1,150,0,1.0,-0.10970149312307753,0.011731549604074088,0.005977439476349801,0.07320838342713044,0.16024871817790295,0.04841313972179068,0.6613059523432825,0.07390106140938149,0.7449664429530202,0.035708687287995394,0.18977602046643044,0.19661315880034524,0.0,0.5167785234899329,0.20134228187919462,0.053691275167785234,26.393333333333334,0.0
B_OV3_n250_correct,overlap,OV3,correct,250,100,0.01,200,pct_dropmode1,rd,1,3.11961,-1,150,106,44,150,0,1.0,-0.10970149312307753,0.011731549604074088,0.005977439476349801,0.07320838342713044,0.16024871817790295,0.044097519711701144,0.6023561462136993,0.07390106140938149,0.6509433962264151,0.04629846681674747,0.1728591008849587,0.17950363230261054,0.0,0.5566037735849056,0.2358490566037736,0.11320754716981132,8.026666666666667,0.0
B_OV3_n250_correct,overlap,OV3,correct,250,100,0.01,200,basic_dropmode1,rd,1,3.11961,-1,150,106,44,150,0,1.0,-0.10970149312307753,0.011731549604074088,0.005977439476349801,0.07320838342713044,0.16024871817790295,0.04409751971170114,0.6023561462136992,0.07390106140938149,0.6132075471698113,0.04730312240519736,0.17285910088495868,0.17950363230261052,0.0,0.6132075471698113,0.19811320754716982,0.18867924528301888,8.026666666666667,0.0
B_OV3_n250_correct,overlap,OV3,correct,250,100,0.01,200,pct_strict,rd,1,3.11961,-1,150,106,44,150,0,1.0,-0.10970149312307753,0.011731549604074088,0.005977439476349801,0.07320838342713044,0.16024871817790295,0.044097519711701144,0.6023561462136993,0.07390106140938149,0.6509433962264151,0.04629846681674747,0.1728591008849587,0.17950363230261054,0.0,0.5566037735849056,0.2358490566037736,0.11320754716981132,8.026666666666667,0.0
B_OV3_n250_correct,overlap,OV3,correct,250,100,0.01,200,basic_strict,rd,1,3.11961,-1,150,106,44,150,0,1.0,-0.10970149312307753,0.011731549604074088,0.005977439476349801,0.07320838342713044,0.16024871817790295,0.04409751971170114,0.6023561462136992,0.07390106140938149,0.6132075471698113,0.04730312240519736,0.17285910088495868,0.17950363230261052,0.0,0.6132075471698113,0.19811320754716982,0.18867924528301888,8.026666666666667,0.0
B_OV3_n250_correct,overlap,OV3,correct,250,100,0.01,200,wald,rd,1,8.608445,-1,150,150,0,150,0,1.0,-0.1779251251697183,0.003724419230728535,0.008124939447832193,0.09950977919099688,0.0374276705365808,0.0846863186349813,0.8510351376866815,0.09924743227014106,0.8866666666666667,0.025882927305966103,0.33196426901569315,0.31732026130475277,0.0,0.5133333333333333,0.04666666666666667,0.06666666666666667,,
B_OV3_n250_correct,overlap,OV3,correct,250,100,0.01,200,atanhwald,rd,1,8.608445,-1,150,150,0,150,0,1.0,-0.1779251251697183,0.003724419230728535,0.008124939447832193,0.09950977919099688,0.0374276705365808,0.0846863186349813,0.8510351376866815,0.09924743227014106,0.8866666666666667,0.025882927305966103,0.3285345348975908,0.3147570427370355,0.0,0.5,0.04666666666666667,0.06666666666666667,,
B_OV3_n250_correct,overlap,OV3,correct,250,100,0.01,200,pct_all,rd,1,8.608445,-1,150,150,0,150,0,1.0,-0.1779251251697183,0.003724419230728535,0.008124939447832193,0.09950977919099688,0.0374276705365808,0.08096710485233073,0.8136597780698945,0.09924743227014106,0.94,0.019390719429665325,0.31738521888609295,0.3160906390332304,0.0,0.52,0.02666666666666667,0.03333333333333333,100.0,100.0
B_OV3_n250_correct,overlap,OV3,correct,250,100,0.01,200,basic_all,rd,1,8.608445,-1,150,150,0,150,0,1.0,-0.1779251251697183,0.003724419230728535,0.008124939447832193,0.09950977919099688,0.0374276705365808,0.08096710485233073,0.8136597780698945,0.09924743227014106,0.7466666666666667,0.03551108329855676,0.31738521888609295,0.3160906390332304,0.0,0.56,0.08666666666666667,0.16666666666666666,100.0,100.0
B_OV3_n250_correct,overlap,OV3,correct,250,100,0.01,200,pct_convfilter,rd,1,8.608445,-1,150,150,0,150,0,1.0,-0.1779251251697183,0.003724419230728535,0.008124939447832193,0.09950977919099688,0.0374276705365808,0.07011077202143894,0.7045616279267374,0.09924743227014106,0.8733333333333333,0.027156610272298008,0.27482917618063757,0.27805921512751663,0.0,0.5866666666666667,0.08,0.04666666666666667,33.58,4.0
B_OV3_n250_correct,overlap,OV3,correct,250,100,0.01,200,basic_convfilter,rd,1,8.608445,-1,150,150,0,150,0,1.0,-0.1779251251697183,0.003724419230728535,0.008124939447832193,0.09950977919099688,0.0374276705365808,0.07011077202143894,0.7045616279267374,0.09924743227014106,0.6666666666666666,0.03849001794597505,0.27482917618063757,0.27805921512751663,0.0,0.6266666666666667,0.12,0.21333333333333335,33.58,4.0
B_OV3_n250_correct,overlap,OV3,correct,250,100,0.01,200,bca_convfilter,rd,1,8.608445,-1,150,150,0,150,0,1.0,-0.1779251251697183,0.003724419230728535,0.008124939447832193,0.09950977919099688,0.0374276705365808,0.06326267421861924,0.6357432880761825,0.09924743227014106,0.7733333333333333,0.034184683596496734,0.24798512606836862,0.26064658009966857,0.0,0.6333333333333333,0.12666666666666668,0.1,33.58,4.0
B_OV3_n250_correct,overlap,OV3,correct,250,100,0.01,200,pct_dropmode1,rd,1,8.608445,-1,150,106,44,150,0,1.0,-0.1779251251697183,0.003724419230728535,0.008124939447832193,0.09950977919099688,0.0374276705365808,0.051579894331773644,0.5183399536318167,0.09924743227014106,0.6792452830188679,0.04533638720567702,0.20218947043331603,0.2131637356715685,0.0,0.7358490566037735,0.18867924528301888,0.1320754716981132,8.026666666666667,0.0
B_OV3_n250_correct,overlap,OV3,correct,250,100,0.01,200,basic_dropmode1,rd,1,8.608445,-1,150,106,44,150,0,1.0,-0.1779251251697183,0.003724419230728535,0.008124939447832193,0.09950977919099688,0.0374276705365808,0.051579894331773644,0.5183399536318167,0.09924743227014106,0.5094339622641509,0.04855564793877951,0.20218947043331603,0.2131637356715685,0.0,0.7264150943396226,0.2358490566037736,0.25471698113207547,8.026666666666667,0.0
B_OV3_n250_correct,overlap,OV3,correct,250,100,0.01,200,pct_strict,rd,1,8.608445,-1,150,106,44,150,0,1.0,-0.1779251251697183,0.003724419230728535,0.008124939447832193,0.09950977919099688,0.0374276705365808,0.051579894331773644,0.5183399536318167,0.09924743227014106,0.6792452830188679,0.04533638720567702,0.20218947043331603,0.2131637356715685,0.0,0.7358490566037735,0.18867924528301888,0.1320754716981132,8.026666666666667,0.0
B_OV3_n250_correct,overlap,OV3,correct,250,100,0.01,200,basic_strict,rd,1,8.608445,-1,150,106,44,150,0,1.0,-0.1779251251697183,0.003724419230728535,0.008124939447832193,0.09950977919099688,0.0374276705365808,0.051579894331773644,0.5183399536318167,0.09924743227014106,0.5094339622641509,0.04855564793877951,0.20218947043331603,0.2131637356715685,0.0,0.7264150943396226,0.2358490566037736,0.25471698113207547,8.026666666666667,0.0
B_OV3_n250_correct,overlap,OV3,correct,250,100,0.01,200,wald,rd,2,0.477676,-1,150,150,0,150,0,1.0,0.00818692771921286,-0.0026482290428502344,0.002037179267730158,0.02495024860257784,-0.10614038701709054,0.029724403747200073,1.19134699700463,0.02500755731823809,0.98,0.01143095213298817,0.11651752161287914,0.09678775815421757,0.0,0.013333333333333334,0.006666666666666667,0.013333333333333334,,
B_OV3_n250_correct,overlap,OV3,correct,250,100,0.01,200,atanhwald,rd,2,0.477676,-1,150,150,0,150,0,1.0,0.00818692771921286,-0.0026482290428502344,0.002037179267730158,0.02495024860257784,-0.10614038701709054,0.029724403747200073,1.19134699700463,0.02500755731823809,0.98,0.01143095213298817,0.116238876176868,0.09671230174728676,0.0,0.013333333333333334,0.006666666666666667,0.013333333333333334,,
B_OV3_n250_correct,overlap,OV3,correct,250,100,0.01,200,pct_all,rd,2,0.477676,-1,150,150,0,150,0,1.0,0.00818692771921286,-0.0026482290428502344,0.002037179267730158,0.02495024860257784,-0.10614038701709054,0.01945417787190713,0.7797187988698894,0.02500755731823809,0.9333333333333333,0.02036700308869262,0.07625897595554809,0.07089718149858618,0.0,0.07333333333333333,0.02666666666666667,0.04,100.0,100.0
B_OV3_n250_correct,overlap,OV3,correct,250,100,0.01,200,basic_all,rd,2,0.477676,-1,150,150,0,150,0,1.0,0.00818692771921286,-0.0026482290428502344,0.002037179267730158,0.02495024860257784,-0.10614038701709054,0.01945417787190713,0.7797187988698894,0.02500755731823809,0.8066666666666666,0.03224443678688936,0.07625897595554809,0.07089718149858619,0.0,0.19333333333333333,0.08666666666666667,0.10666666666666667,100.0,100.0
B_OV3_n250_correct,overlap,OV3,correct,250,100,0.01,200,pct_convfilter,rd,2,0.477676,-1,150,133,17,150,0,1.0,0.00818692771921286,-0.0026482290428502344,0.002037179267730158,0.02495024860257784,-0.10614038701709054,0.015182627582490834,0.6085160843215878,0.02500755731823809,0.7669172932330827,0.03666092945725885,0.059514806504732926,0.05644485949663286,0.0,0.21804511278195488,0.045112781954887216,0.18796992481203006,12.48,0.0
B_OV3_n250_correct,overlap,OV3,correct,250,100,0.01,200,basic_convfilter,rd,2,0.477676,-1,150,133,17,150,0,1.0,0.00818692771921286,-0.0026482290428502344,0.002037179267730158,0.02495024860257784,-0.10614038701709054,0.015182627582490834,0.6085160843215878,0.02500755731823809,0.6541353383458647,0.04124402872916361,0.059514806504732926,0.05644485949663286,0.0,0.3383458646616541,0.18045112781954886,0.16541353383458646,12.48,0.0
B_OV3_n250_correct,overlap,OV3,correct,250,100,0.01,200,bca_convfilter,rd,2,0.477676,-1,150,133,17,150,0,1.0,0.00818692771921286,-0.0026482290428502344,0.002037179267730158,0.02495024860257784,-0.10614038701709054,0.012709490517995714,0.5093933419437985,0.02500755731823809,0.6466165413533834,0.04144963333699365,0.04982028735424983,0.04312348239524355,0.0,0.38345864661654133,0.12030075187969924,0.23308270676691728,12.48,0.0
B_OV3_n250_correct,overlap,OV3,correct,250,100,0.01,200,pct_dropmode1,rd,2,0.477676,-1,150,106,44,150,0,1.0,0.00818692771921286,-0.0026482290428502344,0.002037179267730158,0.02495024860257784,-0.10614038701709054,0.014484230309501933,0.5805244885618268,0.02500755731823809,0.7452830188679245,0.042319120155172175,0.05677713950081446,0.051734692400751146,0.0,0.24528301886792453,0.04716981132075472,0.20754716981132076,8.026666666666667,0.0
B_OV3_n250_correct,overlap,OV3,correct,250,100,0.01,200,basic_dropmode1,rd,2,0.477676,-1,150,106,44,150,0,1.0,0.00818692771921286,-0.0026482290428502344,0.002037179267730158,0.02495024860257784,-0.10614038701709054,0.014484230309501933,0.5805244885618268,0.02500755731823809,0.5849056603773585,0.0478589741230641,0.05677713950081446,0.051734692400751146,0.0,0.4528301886792453,0.19811320754716982,0.2169811320754717,8.026666666666667,0.0
B_OV3_n250_correct,overlap,OV3,correct,250,100,0.01,200,pct_strict,rd,2,0.477676,-1,150,106,44,150,0,1.0,0.00818692771921286,-0.0026482290428502344,0.002037179267730158,0.02495024860257784,-0.10614038701709054,0.014484230309501933,0.5805244885618268,0.02500755731823809,0.7452830188679245,0.042319120155172175,0.05677713950081446,0.051734692400751146,0.0,0.24528301886792453,0.04716981132075472,0.20754716981132076,8.026666666666667,0.0
B_OV3_n250_correct,overlap,OV3,correct,250,100,0.01,200,basic_strict,rd,2,0.477676,-1,150,106,44,150,0,1.0,0.00818692771921286,-0.0026482290428502344,0.002037179267730158,0.02495024860257784,-0.10614038701709054,0.014484230309501933,0.5805244885618268,0.02500755731823809,0.5849056603773585,0.0478589741230641,0.05677713950081446,0.051734692400751146,0.0,0.4528301886792453,0.19811320754716982,0.2169811320754717,8.026666666666667,0.0
B_OV3_n250_correct,overlap,OV3,correct,250,100,0.01,200,wald,rd,2,3.11961,-1,150,150,0,150,0,1.0,0.049985468677064826,-0.0033816041121454087,0.006289784055604514,0.07703380764262217,-0.043897662800642806,0.07240832017534748,0.9399550975237599,0.07685103371344887,0.9266666666666666,0.02128466671190877,0.2838353994494521,0.2684722532226028,0.0,0.14,0.05333333333333334,0.02,,
B_OV3_n250_correct,overlap,OV3,correct,250,100,0.01,200,atanhwald,rd,2,3.11961,-1,150,150,0,150,0,1.0,0.049985468677064826,-0.0033816041121454087,0.006289784055604514,0.07703380764262217,-0.043897662800642806,0.07240832017534748,0.9399550975237599,0.07685103371344887,0.9266666666666666,0.02128466671190877,0.2814976146067134,0.26687242237288666,0.0,0.12,0.05333333333333334,0.02,,
B_OV3_n250_correct,overlap,OV3,correct,250,100,0.01,200,pct_all,rd,2,3.11961,-1,150,150,0,150,0,1.0,0.049985468677064826,-0.0033816041121454087,0.006289784055604514,0.07703380764262217,-0.043897662800642806,0.06506110654218242,0.8445786146780656,0.07685103371344887,0.92,0.022150996967781528,0.25503485123400166,0.2539518952030036,0.0,0.16,0.05333333333333334,0.02666666666666667,100.0,100.0
B_OV3_n250_correct,overlap,OV3,correct,250,100,0.01,200,basic_all,rd,2,3.11961,-1,150,150,0,150,0,1.0,0.049985468677064826,-0.0033816041121454087,0.006289784055604514,0.07703380764262217,-0.043897662800642806,0.06506110654218242,0.8445786146780656,0.07685103371344887,0.8133333333333334,0.031814275854530276,0.25503485123400166,0.25395189520300365,0.0,0.23333333333333334,0.10666666666666667,0.08,100.0,100.0
B_OV3_n250_correct,overlap,OV3,correct,250,100,0.01,200,pct_convfilter,rd,2,3.11961,-1,150,148,2,150,0,1.0,0.049985468677064826,-0.0033816041121454087,0.006289784055604514,0.07703380764262217,-0.043897662800642806,0.05887702924469799,0.7643011691417654,0.07685103371344887,0.831081081081081,0.03079852990416898,0.23079371367263912,0.2284809745513755,0.0,0.20270270270270271,0.08783783783783784,0.08108108108108109,27.533333333333335,1.0
B_OV3_n250_correct,overlap,OV3,correct,250,100,0.01,200,basic_convfilter,rd,2,3.11961,-1,150,148,2,150,0,1.0,0.049985468677064826,-0.0033816041121454087,0.006289784055604514,0.07703380764262217,-0.043897662800642806,0.05887702924469799,0.7643011691417654,0.07685103371344887,0.7635135135135135,0.0349285591538782,0.23079371367263912,0.2284809745513755,0.0,0.2905405405405405,0.14189189189189189,0.0945945945945946,27.533333333333335,1.0
B_OV3_n250_correct,overlap,OV3,correct,250,100,0.01,200,bca_convfilter,rd,2,3.11961,-1,150,148,2,150,0,1.0,0.049985468677064826,-0.0033816041121454087,0.006289784055604514,0.07703380764262217,-0.043897662800642806,0.05232612855103906,0.6792618741344345,0.07685103371344887,0.7432432432432432,0.03590835977126907,0.20511465482089922,0.20292067711131231,0.0,0.2905405405405405,0.14189189189189189,0.11486486486486487,27.533333333333335,1.0
B_OV3_n250_correct,overlap,OV3,correct,250,100,0.01,200,pct_dropmode1,rd,2,3.11961,-1,150,106,44,150,0,1.0,0.049985468677064826,-0.0033816041121454087,0.006289784055604514,0.07703380764262217,-0.043897662800642806,0.04386861673860221,0.5694722626475764,0.07685103371344887,0.6792452830188679,0.04533638720567702,0.1719618177185026,0.1679439694023886,0.0,0.36792452830188677,0.11320754716981132,0.20754716981132076,8.026666666666667,0.0
B_OV3_n250_correct,overlap,OV3,correct,250,100,0.01,200,basic_dropmode1,rd,2,3.11961,-1,150,106,44,150,0,1.0,0.049985468677064826,-0.0033816041121454087,0.006289784055604514,0.07703380764262217,-0.043897662800642806,0.04386861673860221,0.5694722626475764,0.07685103371344887,0.6320754716981132,0.04683935510405118,0.1719618177185026,0.1679439694023886,0.0,0.4716981132075472,0.2358490566037736,0.1320754716981132,8.026666666666667,0.0
B_OV3_n250_correct,overlap,OV3,correct,250,100,0.01,200,pct_strict,rd,2,3.11961,-1,150,106,44,150,0,1.0,0.049985468677064826,-0.0033816041121454087,0.006289784055604514,0.07703380764262217,-0.043897662800642806,0.04386861673860221,0.5694722626475764,0.07685103371344887,0.6792452830188679,0.04533638720567702,0.1719618177185026,0.1679439694023886,0.0,0.36792452830188677,0.11320754716981132,0.20754716981132076,8.026666666666667,0.0
B_OV3_n250_correct,overlap,OV3,correct,250,100,0.01,200,basic_strict,rd,2,3.11961,-1,150,106,44,150,0,1.0,0.049985468677064826,-0.0033816041121454087,0.006289784055604514,0.07703380764262217,-0.043897662800642806,0.04386861673860221,0.5694722626475764,0.07685103371344887,0.6320754716981132,0.04683935510405118,0.1719618177185026,0.1679439694023886,0.0,0.4716981132075472,0.2358490566037736,0.1320754716981132,8.026666666666667,0.0
B_OV3_n250_correct,overlap,OV3,correct,250,100,0.01,200,wald,rd,2,8.608445,-1,150,150,0,150,0,1.0,0.11310559574226803,0.0003647285025598812,0.008288406333058725,0.1015118314842324,0.003592965442816719,0.08642937122837692,0.851421651689949,0.101173550291674,0.8733333333333333,0.027156610272298008,0.3387969096281223,0.33050931727940036,0.0,0.31333333333333335,0.09333333333333334,0.03333333333333333,,
B_OV3_n250_correct,overlap,OV3,correct,250,100,0.01,200,atanhwald,rd,2,8.608445,-1,150,150,0,150,0,1.0,0.11310559574226803,0.0003647285025598812,0.008288406333058725,0.1015118314842324,0.003592965442816719,0.08642937122837692,0.851421651689949,0.101173550291674,0.8933333333333333,0.02520435000668058,0.33517436300591913,0.32758369587890257,0.0,0.29333333333333333,0.07333333333333333,0.03333333333333333,,
B_OV3_n250_correct,overlap,OV3,correct,250,100,0.01,200,pct_all,rd,2,8.608445,-1,150,150,0,150,0,1.0,0.11310559574226803,0.0003647285025598812,0.008288406333058725,0.1015118314842324,0.003592965442816719,0.08349536028419124,0.8225185090583297,0.101173550291674,0.94,0.019390719429665325,0.32729579806642173,0.3244994978987342,0.0,0.28,0.05333333333333334,0.006666666666666667,100.0,100.0
